scenario,scenario_name,success,collision,reason_for_failure,gif_path,task_time_s,avg_speed_mps,min_clearance_m,t_c_s,t95_s,Omega_bar,C_Omega,URR
recorded/hand-crafted/BRA_VilaVelha-92_1_T-10.xml,BRA_VilaVelha-92_1_T-10,True,False,,/home/yanjun/NewDisk/beliefplanning/planner/Frenet/results/method_compare_20_v5/ours/gifs/BRA_VilaVelha-92_1_T-10.gif,3.3000000000000003,11.397978975166483,3.4819286023264757,0.6530525323116418,0.9557734489440918,2.6363636363636362,0.9696969696969697,0.00521885521885522
recorded/hand-crafted/vv_samples/vv_001.xml,vv_001,True,False,,/home/yanjun/NewDisk/beliefplanning/planner/Frenet/results/method_compare_20_v5/ours/gifs/vv_001.gif,3.6,10.300277304395244,3.146398846939652,0.5182163185543485,0.8743510842323303,2.4722222222222223,0.9722222222222222,0.0
recorded/hand-crafted/vv_samples/vv_002.xml,vv_002,True,False,,/home/yanjun/NewDisk/beliefplanning/planner/Frenet/results/method_compare_20_v5/ours/gifs/vv_002.gif,3.0,12.434731591036858,3.34050259700702,0.3554301977157593,0.6180945754051205,2.533333333333333,0.9333333333333333,0.10731481481481482
recorded/hand-crafted/vv_samples/vv_003.xml,vv_003,True,False,,/home/yanjun/NewDisk/beliefplanning/planner/Frenet/results/method_compare_20_v5/ours/gifs/vv_003.gif,3.1,12.064166949357851,3.49867483357249,0.7209848588512789,1.0423136949539185,2.774193548387097,0.9354838709677419,0.08462876856502624
recorded/hand-crafted/vv_samples/vv_004.xml,vv_004,True,False,,/home/yanjun/NewDisk/beliefplanning/planner/Frenet/results/method_compare_20_v5/ours/gifs/vv_004.gif,3.3000000000000003,11.200555744636254,2.8988582758841144,0.48289140065511066,0.7700165748596192,2.5757575757575757,0.8484848484848485,0.012095312095312092
recorded/hand-crafted/vv_samples/vv_005.xml,vv_005,True,False,,/home/yanjun/NewDisk/beliefplanning/planner/Frenet/results/method_compare_20_v5/ours/gifs/vv_005.gif,3.2,11.63752503034558,3.504650197913106,0.6331708803772926,0.9294868111610413,2.78125,0.9375,0.014525055946291561
recorded/hand-crafted/vv_samples/vv_006.xml,vv_006,True,False,,/home/yanjun/NewDisk/beliefplanning/planner/Frenet/results/method_compare_20_v5/ours/gifs/vv_006.gif,3.0,12.181904266451665,3.502292862599233,0.663881246248881,0.8642048001289367,2.7666666666666666,0.9333333333333333,0.10026002506265665
recorded/hand-crafted/vv_samples/vv_007.xml,vv_007,True,False,,/home/yanjun/NewDisk/beliefplanning/planner/Frenet/results/method_compare_20_v5/ours/gifs/vv_007.gif,3.6,11.070004517760283,3.3444702370983705,0.4844719370206197,0.8267620205879211,2.611111111111111,0.8888888888888888,0.002777777777777777
recorded/hand-crafted/vv_samples/vv_008.xml,vv_008,True,False,,/home/yanjun/NewDisk/beliefplanning/planner/Frenet/results/method_compare_20_v5/ours/gifs/vv_008.gif,3.5,10.55025506124693,3.3902945589806586,0.8801934855324881,1.3549854755401611,2.4857142857142858,0.9714285714285714,0.0063265306122448975
recorded/hand-crafted/vv_samples/vv_009.xml,vv_009,True,False,,/home/yanjun/NewDisk/beliefplanning/planner/Frenet/results/method_compare_20_v5/ours/gifs/vv_009.gif,3.0,12.241507948890034,2.874378427346536,0.4892374674479167,0.890066361427307,2.6333333333333333,0.9,0.12353155057502882
