scenario,scenario_name,success,collision,reason_for_failure,gif_path,task_time_s,avg_speed_mps,min_clearance_m,t_c_s,t95_s,Omega_bar,C_Omega,URR
recorded/hand-crafted/BRA_VilaVelha-92_1_T-10.xml,BRA_VilaVelha-92_1_T-10,True,False,,/home/yanjun/NewDisk/beliefplanning/planner/Frenet/results/method_compare_20/ours_wo_CS/gifs/BRA_VilaVelha-92_1_T-10.gif,3.3000000000000003,11.397978975166483,3.4819286023264757,0.9426345247210879,1.4305319309234616,2.6363636363636362,0.9696969696969697,0.0
recorded/hand-crafted/vv_samples/vv_001.xml,vv_001,True,False,,/home/yanjun/NewDisk/beliefplanning/planner/Frenet/results/method_compare_20/ours_wo_CS/gifs/vv_001.gif,3.6,10.300277304395244,3.146398846939652,0.8259883456759982,1.438905417919159,2.4722222222222223,0.9722222222222222,0.0
recorded/hand-crafted/vv_samples/vv_002.xml,vv_002,True,False,,/home/yanjun/NewDisk/beliefplanning/planner/Frenet/results/method_compare_20/ours_wo_CS/gifs/vv_002.gif,3.0,12.434731591036858,3.34050259700702,0.5756490468978882,1.028777682781219,2.533333333333333,0.9333333333333333,0.0
recorded/hand-crafted/vv_samples/vv_003.xml,vv_003,True,False,,/home/yanjun/NewDisk/beliefplanning/planner/Frenet/results/method_compare_20/ours_wo_CS/gifs/vv_003.gif,3.1,12.064166949357851,3.49867483357249,1.1085901260375977,1.528605580329895,2.774193548387097,0.9354838709677419,0.0
recorded/hand-crafted/vv_samples/vv_004.xml,vv_004,True,False,,/home/yanjun/NewDisk/beliefplanning/planner/Frenet/results/method_compare_20/ours_wo_CS/gifs/vv_004.gif,3.3000000000000003,11.200555744636254,2.8988582758841144,0.8137307745037656,1.21355881690979,2.5757575757575757,0.8484848484848485,0.0
recorded/hand-crafted/vv_samples/vv_005.xml,vv_005,True,False,,/home/yanjun/NewDisk/beliefplanning/planner/Frenet/results/method_compare_20/ours_wo_CS/gifs/vv_005.gif,3.2,11.63752503034558,3.504650197913106,1.0030947625637054,1.5073850989341735,2.78125,0.9375,0.0
recorded/hand-crafted/vv_samples/vv_006.xml,vv_006,True,False,,/home/yanjun/NewDisk/beliefplanning/planner/Frenet/results/method_compare_20/ours_wo_CS/gifs/vv_006.gif,3.0,12.181904266451665,3.502292862599233,1.094805391629537,1.5459097504615782,2.7666666666666666,0.9333333333333333,0.0
recorded/hand-crafted/vv_samples/vv_007.xml,vv_007,True,False,,/home/yanjun/NewDisk/beliefplanning/planner/Frenet/results/method_compare_20/ours_wo_CS/gifs/vv_007.gif,3.6,11.070004517760283,3.3444702370983705,0.8244006037712097,1.3973175287246704,2.611111111111111,0.8888888888888888,0.0
recorded/hand-crafted/vv_samples/vv_008.xml,vv_008,True,False,,/home/yanjun/NewDisk/beliefplanning/planner/Frenet/results/method_compare_20/ours_wo_CS/gifs/vv_008.gif,3.5,10.55025506124693,3.3902945589806586,1.381053570338658,2.0684138774871825,2.4857142857142858,0.9714285714285714,0.0
recorded/hand-crafted/vv_samples/vv_009.xml,vv_009,True,False,,/home/yanjun/NewDisk/beliefplanning/planner/Frenet/results/method_compare_20/ours_wo_CS/gifs/vv_009.gif,3.0,12.241507948890034,2.874378427346536,0.8295741160710652,1.3730890274047851,2.6333333333333333,0.9,0.0
