scenario,scenario_name,success,collision,reason_for_failure,gif_path,task_time_s,avg_speed_mps,min_clearance_m,t_c_s,t95_s,Omega_bar,C_Omega,URR
recorded/hand-crafted/BRA_VilaVelha-92_1_T-10.xml,BRA_VilaVelha-92_1_T-10,True,False,,/home/yanjun/NewDisk/beliefplanning/planner/Frenet/results/method_compare_20/MLE/gifs/BRA_VilaVelha-92_1_T-10.gif,3.3000000000000003,11.397978975166483,3.4819286023264757,0.9813641996094675,1.503760576248169,2.6363636363636362,0.9696969696969697,0.0
recorded/hand-crafted/vv_samples/vv_001.xml,vv_001,True,False,,/home/yanjun/NewDisk/beliefplanning/planner/Frenet/results/method_compare_20/MLE/gifs/vv_001.gif,3.6,10.300277304395244,3.146398846939652,0.8347831434673734,1.6303946375846863,2.4722222222222223,0.9722222222222222,0.0
recorded/hand-crafted/vv_samples/vv_002.xml,vv_002,True,False,,/home/yanjun/NewDisk/beliefplanning/planner/Frenet/results/method_compare_20/MLE/gifs/vv_002.gif,3.0,12.434731591036858,3.34050259700702,0.5783194382985433,1.0248509645462027,2.533333333333333,0.9333333333333333,0.0
recorded/hand-crafted/vv_samples/vv_003.xml,vv_003,True,False,,/home/yanjun/NewDisk/beliefplanning/planner/Frenet/results/method_compare_20/MLE/gifs/vv_003.gif,3.1,12.064166949357851,3.49867483357249,1.1798418337298977,1.7128801345825195,2.774193548387097,0.9354838709677419,0.0
recorded/hand-crafted/vv_samples/vv_004.xml,vv_004,True,False,,/home/yanjun/NewDisk/beliefplanning/planner/Frenet/results/method_compare_20/MLE/gifs/vv_004.gif,3.3000000000000003,11.200555744636254,2.8988582758841144,0.7855800354119503,1.2007631778717038,2.5757575757575757,0.8484848484848485,0.0
recorded/hand-crafted/vv_samples/vv_005.xml,vv_005,True,False,,/home/yanjun/NewDisk/beliefplanning/planner/Frenet/results/method_compare_20/MLE/gifs/vv_005.gif,3.2,11.63752503034558,3.504650197913106,1.004560150206089,1.5494171619415282,2.78125,0.9375,0.0
recorded/hand-crafted/vv_samples/vv_006.xml,vv_006,True,False,,/home/yanjun/NewDisk/beliefplanning/planner/Frenet/results/method_compare_20/MLE/gifs/vv_006.gif,3.0,12.181904266451665,3.502292862599233,1.027780795097351,1.3527824163436888,2.7666666666666666,0.9333333333333333,0.0
recorded/hand-crafted/vv_samples/vv_007.xml,vv_007,True,False,,/home/yanjun/NewDisk/beliefplanning/planner/Frenet/results/method_compare_20/MLE/gifs/vv_007.gif,3.6,11.070004517760283,3.3444702370983705,0.8257221115960015,1.3036231398582458,2.611111111111111,0.8888888888888888,0.0
recorded/hand-crafted/vv_samples/vv_008.xml,vv_008,True,False,,/home/yanjun/NewDisk/beliefplanning/planner/Frenet/results/method_compare_20/MLE/gifs/vv_008.gif,3.5,10.55025506124693,3.3902945589806586,1.4038398810795376,2.214914941787719,2.4857142857142858,0.9714285714285714,0.0
recorded/hand-crafted/vv_samples/vv_009.xml,vv_009,True,False,,/home/yanjun/NewDisk/beliefplanning/planner/Frenet/results/method_compare_20/MLE/gifs/vv_009.gif,3.0,12.241507948890034,2.874378427346536,0.8172512372334798,1.418457496166229,2.6333333333333333,0.9,0.0
recorded/hand-crafted/vv_samples/vv_010.xml,vv_010,True,False,,/home/yanjun/NewDisk/beliefplanning/planner/Frenet/results/method_compare_20/MLE/gifs/vv_010.gif,3.0,12.267409431557317,4.27033476548672,1.0521665811538696,1.6778512716293335,2.8333333333333335,1.0,0.0
recorded/hand-crafted/vv_samples/vv_011.xml,vv_011,True,False,,/home/yanjun/NewDisk/beliefplanning/planner/Frenet/results/method_compare_20/MLE/gifs/vv_011.gif,3.2,11.746301902378598,3.3014330478540894,1.0330839827656746,1.4256067514419555,2.5,0.9375,0.0
