scenario,scenario_name,success,collision,reason_for_failure,gif_path,task_time_s,avg_speed_mps,min_clearance_m,t_c_s,t95_s,Omega_bar,C_Omega,URR
recorded/hand-crafted/BRA_VilaVelha-92_1_T-10.xml,BRA_VilaVelha-92_1_T-10,True,False,,/home/yanjun/NewDisk/beliefplanning/planner/Frenet/results/method_compare_20_v2/ours_wo_CS/gifs/BRA_VilaVelha-92_1_T-10.gif,3.1,12.187886404734163,3.4913380321645615,0.6276142981744581,1.0767931938171387,2.5483870967741935,0.7741935483870968,0.0
recorded/hand-crafted/vv_samples/vv_001.xml,vv_001,False,True,Collision detected.,/home/yanjun/NewDisk/beliefplanning/planner/Frenet/results/method_compare_20_v2/ours_wo_CS/gifs/vv_001.gif,2.7,11.146463622028778,2.90587488016533,0.8211791868563052,1.4144736528396606,2.5555555555555554,0.8148148148148148,0.0
recorded/hand-crafted/vv_samples/vv_002.xml,vv_002,True,False,,/home/yanjun/NewDisk/beliefplanning/planner/Frenet/results/method_compare_20_v2/ours_wo_CS/gifs/vv_002.gif,3.0,12.289042236739961,3.3704953007586185,0.6667846441268921,0.9450938344001767,2.2666666666666666,0.7333333333333333,0.0
recorded/hand-crafted/vv_samples/vv_003.xml,vv_003,True,False,,/home/yanjun/NewDisk/beliefplanning/planner/Frenet/results/method_compare_20_v2/ours_wo_CS/gifs/vv_003.gif,3.1,11.946772465510453,3.5468783283425127,0.7209458581862911,0.989273190498352,2.4193548387096775,0.6774193548387096,0.0
recorded/hand-crafted/vv_samples/vv_004.xml,vv_004,True,False,,/home/yanjun/NewDisk/beliefplanning/planner/Frenet/results/method_compare_20_v2/ours_wo_CS/gifs/vv_004.gif,3.1,11.66954310553796,3.323671551967023,0.7869850512473814,1.236843228340149,2.3548387096774195,0.6451612903225806,0.0
recorded/hand-crafted/vv_samples/vv_005.xml,vv_005,True,False,,/home/yanjun/NewDisk/beliefplanning/planner/Frenet/results/method_compare_20_v2/ours_wo_CS/gifs/vv_005.gif,3.1,11.84542666956656,3.32844664331943,0.781301821431806,1.0236992835998535,2.3548387096774195,0.6774193548387096,0.0
recorded/hand-crafted/vv_samples/vv_006.xml,vv_006,True,False,,/home/yanjun/NewDisk/beliefplanning/planner/Frenet/results/method_compare_20_v2/ours_wo_CS/gifs/vv_006.gif,3.0,12.383505396958984,3.7643571639769418,0.7306653102238972,1.022493267059326,2.4,0.7333333333333333,0.0
recorded/hand-crafted/vv_samples/vv_007.xml,vv_007,False,True,Collision detected.,/home/yanjun/NewDisk/beliefplanning/planner/Frenet/results/method_compare_20_v2/ours_wo_CS/gifs/vv_007.gif,3.0,10.826902050708584,3.250949150024979,0.7016623655954997,0.9940233230590819,2.4,0.6666666666666666,0.0
recorded/hand-crafted/vv_samples/vv_008.xml,vv_008,False,True,Collision detected.,/home/yanjun/NewDisk/beliefplanning/planner/Frenet/results/method_compare_20_v2/ours_wo_CS/gifs/vv_008.gif,2.5,10.768597271004143,3.8781017494863694,0.7979181957244873,1.413812780380249,2.56,0.8,0.0
recorded/hand-crafted/vv_samples/vv_009.xml,vv_009,True,False,,/home/yanjun/NewDisk/beliefplanning/planner/Frenet/results/method_compare_20_v2/ours_wo_CS/gifs/vv_009.gif,3.1,12.135380666422186,3.5560991295229556,0.7440195775801136,1.2311334609985352,2.3225806451612905,0.7096774193548387,0.0
recorded/hand-crafted/vv_samples/vv_010.xml,vv_010,True,False,,/home/yanjun/NewDisk/beliefplanning/planner/Frenet/results/method_compare_20_v2/ours_wo_CS/gifs/vv_010.gif,3.1,12.21342939880284,4.6659099592744075,0.7859607973406392,1.2477614879608154,2.5161290322580645,0.7096774193548387,0.0
recorded/hand-crafted/vv_samples/vv_011.xml,vv_011,True,False,,/home/yanjun/NewDisk/beliefplanning/planner/Frenet/results/method_compare_20_v2/ours_wo_CS/gifs/vv_011.gif,3.1,11.94640931219108,3.538686819196838,0.807763445761896,1.0693891048431396,2.3870967741935485,0.7096774193548387,0.0
recorded/hand-crafted/vv_samples/vv_012.xml,vv_012,True,False,,/home/yanjun/NewDisk/beliefplanning/planner/Frenet/results/method_compare_20_v2/ours_wo_CS/gifs/vv_012.gif,3.2,11.800122572303874,4.031347852146896,0.8477519825100899,1.2072147727012634,2.40625,0.71875,0.0
